2023-04-02 00:15:39,477 INFO [root] [base_page.py | base_find:18] - 正在定位元素[css selector:[placeholder='下单结束时间']]
2023-04-02 00:15:39,485 INFO [root] [base_page.py | base_input:36] - 正在对[css selector:[placeholder='下单结束时间']]输入框进行清空
2023-04-02 00:15:39,507 INFO [root] [base_page.py | base_input:38] - 正在对[css selector:[placeholder='下单结束时间']]输入框输入内容：2023-04-04 00:00:00
2023-04-02 00:15:39,585 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:pay_status]
2023-04-02 00:15:39,603 INFO [root] [base_page.py | base_select_find:26] - 正在选择下拉框：index:1
2023-04-02 00:15:39,655 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:pay_code]
2023-04-02 00:15:39,670 INFO [root] [base_page.py | base_select_find:26] - 正在选择下拉框：index:1
2023-04-02 00:15:39,719 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:shipping_status]
2023-04-02 00:15:39,734 INFO [root] [base_page.py | base_select_find:26] - 正在选择下拉框：index:0
2023-04-02 00:15:39,791 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:order_status]
2023-04-02 00:15:39,806 INFO [root] [base_page.py | base_select_find:26] - 正在选择下拉框：index:4
2023-04-02 00:15:39,895 INFO [root] [base_page.py | base_find:18] - 正在定位元素[css selector:[value='搜索']]
2023-04-02 00:15:39,951 INFO [root] [base_page.py | base_click:43] - 正在点击[css selector:[value='搜索']]元素
2023-04-02 00:15:40,954 INFO [root] [base_page.py | base_iframe_default:56] - 返回到默认表单!
2023-04-02 00:15:40,957 INFO [root] [page_shop.py | page_search_order:44] - 正在执行TPshop后台系统，订单查询测试用例！
2023-04-02 00:15:40,958 INFO [root] [base_page.py | base_find:18] - 正在定位元素[css selector:#workspace]
2023-04-02 00:15:40,964 INFO [root] [base_page.py | base_iframe_switch_to:52] - 切换iframe表单：<selenium.webdriver.remote.webelement.WebElement (session="9ac477d0ec6e455e60559d79b33c8b5e", element="b74389c6-ab5e-4778-bb3c-0dca1dc8e038")>
2023-04-02 00:15:40,977 INFO [root] [base_page.py | base_find:18] - 正在定位元素[css selector:[placeholder='下单开始时间']]
2023-04-02 00:15:40,984 INFO [root] [base_page.py | base_input:36] - 正在对[css selector:[placeholder='下单开始时间']]输入框进行清空
2023-04-02 00:15:41,006 INFO [root] [base_page.py | base_input:38] - 正在对[css selector:[placeholder='下单开始时间']]输入框输入内容：2012-02-01 00:00:00
2023-04-02 00:15:41,080 INFO [root] [base_page.py | base_find:18] - 正在定位元素[css selector:[placeholder='下单结束时间']]
2023-04-02 00:15:41,088 INFO [root] [base_page.py | base_input:36] - 正在对[css selector:[placeholder='下单结束时间']]输入框进行清空
2023-04-02 00:15:41,109 INFO [root] [base_page.py | base_input:38] - 正在对[css selector:[placeholder='下单结束时间']]输入框输入内容：2023-04-04 00:00:00
2023-04-02 00:15:41,191 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:pay_status]
2023-04-02 00:15:41,209 INFO [root] [base_page.py | base_select_find:26] - 正在选择下拉框：index:1
2023-04-02 00:15:41,240 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:pay_code]
2023-04-02 00:15:41,255 INFO [root] [base_page.py | base_select_find:26] - 正在选择下拉框：index:0
2023-04-02 00:15:41,300 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:shipping_status]
2023-04-02 00:15:41,317 INFO [root] [base_page.py | base_select_find:26] - 正在选择下拉框：index:2
2023-04-02 00:15:41,375 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:order_status]
2023-04-02 00:15:41,389 INFO [root] [base_page.py | base_select_find:26] - 正在选择下拉框：index:5
2023-04-02 00:15:41,492 INFO [root] [base_page.py | base_find:18] - 正在定位元素[css selector:[value='搜索']]
2023-04-02 00:15:41,549 INFO [root] [base_page.py | base_click:43] - 正在点击[css selector:[value='搜索']]元素
2023-04-02 00:15:42,552 INFO [root] [base_page.py | base_iframe_default:56] - 返回到默认表单!
2023-04-02 00:15:46,837 INFO [root] [run.py | <module>:24] - 正在导出测试报告！
2023-04-02 00:32:21,675 INFO [root] [base_page.py | __init__:13] - 正在初始化driver!
2023-04-02 00:32:21,675 INFO [root] [base_page.py | __init__:13] - 正在初始化driver!
2023-04-02 00:32:21,676 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:username]
2023-04-02 00:32:21,732 INFO [root] [base_page.py | base_input:36] - 正在对[name:username]输入框进行清空
2023-04-02 00:32:21,803 INFO [root] [base_page.py | base_input:38] - 正在对[name:username]输入框输入内容：
2023-04-02 00:32:21,849 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:password]
2023-04-02 00:32:21,866 INFO [root] [base_page.py | base_input:36] - 正在对[name:password]输入框进行清空
2023-04-02 00:32:21,912 INFO [root] [base_page.py | base_input:38] - 正在对[name:password]输入框输入内容：123123
2023-04-02 00:32:21,970 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:vertify]
2023-04-02 00:32:21,985 INFO [root] [base_page.py | base_input:36] - 正在对[name:vertify]输入框进行清空
2023-04-02 00:32:22,026 INFO [root] [base_page.py | base_input:38] - 正在对[name:vertify]输入框输入内容：8888
2023-04-02 00:32:22,079 INFO [root] [base_page.py | base_click:42] - 正在点击[xpath://span/input[@value='登录']]元素
2023-04-02 00:32:22,080 INFO [root] [base_page.py | base_find:18] - 正在定位元素[xpath://span/input[@value='登录']]
2023-04-02 00:32:22,148 INFO [root] [base_page.py | base_find:18] - 正在定位元素[id:error]
2023-04-02 00:32:22,185 INFO [root] [base_page.py | base_text:47] - 正在获取('id', 'error')元素文本：用户名不能为空!
2023-04-02 00:32:22,185 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:username]
2023-04-02 00:32:22,193 INFO [root] [base_page.py | base_input:36] - 正在对[name:username]输入框进行清空
2023-04-02 00:32:22,216 INFO [root] [base_page.py | base_input:38] - 正在对[name:username]输入框输入内容：17600682222
2023-04-02 00:32:22,258 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:password]
2023-04-02 00:32:22,267 INFO [root] [base_page.py | base_input:36] - 正在对[name:password]输入框进行清空
2023-04-02 00:32:22,290 INFO [root] [base_page.py | base_input:38] - 正在对[name:password]输入框输入内容：123121
2023-04-02 00:32:22,341 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:vertify]
2023-04-02 00:32:22,349 INFO [root] [base_page.py | base_input:36] - 正在对[name:vertify]输入框进行清空
2023-04-02 00:32:22,378 INFO [root] [base_page.py | base_input:38] - 正在对[name:vertify]输入框输入内容：8888
2023-04-02 00:32:22,431 INFO [root] [base_page.py | base_click:42] - 正在点击[xpath://span/input[@value='登录']]元素
2023-04-02 00:32:22,431 INFO [root] [base_page.py | base_find:18] - 正在定位元素[xpath://span/input[@value='登录']]
2023-04-02 00:32:22,555 INFO [root] [base_page.py | base_find:18] - 正在定位元素[id:error]
2023-04-02 00:32:22,575 INFO [root] [base_page.py | base_text:47] - 正在获取('id', 'error')元素文本：账号密码不正确!
2023-04-02 00:32:22,576 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:username]
2023-04-02 00:32:22,584 INFO [root] [base_page.py | base_input:36] - 正在对[name:username]输入框进行清空
2023-04-02 00:32:22,612 INFO [root] [base_page.py | base_input:38] - 正在对[name:username]输入框输入内容：13800001111
2023-04-02 00:32:22,676 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:password]
2023-04-02 00:32:22,685 INFO [root] [base_page.py | base_input:36] - 正在对[name:password]输入框进行清空
2023-04-02 00:32:22,710 INFO [root] [base_page.py | base_input:38] - 正在对[name:password]输入框输入内容：
2023-04-02 00:32:22,745 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:vertify]
2023-04-02 00:32:22,753 INFO [root] [base_page.py | base_input:36] - 正在对[name:vertify]输入框进行清空
2023-04-02 00:32:22,781 INFO [root] [base_page.py | base_input:38] - 正在对[name:vertify]输入框输入内容：8888
2023-04-02 00:32:22,830 INFO [root] [base_page.py | base_click:42] - 正在点击[xpath://span/input[@value='登录']]元素
2023-04-02 00:32:22,831 INFO [root] [base_page.py | base_find:18] - 正在定位元素[xpath://span/input[@value='登录']]
2023-04-02 00:32:22,868 INFO [root] [base_page.py | base_find:18] - 正在定位元素[id:error]
2023-04-02 00:32:22,883 INFO [root] [base_page.py | base_text:47] - 正在获取('id', 'error')元素文本：密码不能为空!
2023-04-02 00:32:22,884 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:username]
2023-04-02 00:32:22,893 INFO [root] [base_page.py | base_input:36] - 正在对[name:username]输入框进行清空
2023-04-02 00:32:22,915 INFO [root] [base_page.py | base_input:38] - 正在对[name:username]输入框输入内容：13800001111
2023-04-02 00:32:22,974 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:password]
2023-04-02 00:32:22,982 INFO [root] [base_page.py | base_input:36] - 正在对[name:password]输入框进行清空
2023-04-02 00:32:23,003 INFO [root] [base_page.py | base_input:38] - 正在对[name:password]输入框输入内容：123123
2023-04-02 00:32:23,056 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:vertify]
2023-04-02 00:32:23,065 INFO [root] [base_page.py | base_input:36] - 正在对[name:vertify]输入框进行清空
2023-04-02 00:32:23,088 INFO [root] [base_page.py | base_input:38] - 正在对[name:vertify]输入框输入内容：
2023-04-02 00:32:23,121 INFO [root] [base_page.py | base_click:42] - 正在点击[xpath://span/input[@value='登录']]元素
2023-04-02 00:32:23,121 INFO [root] [base_page.py | base_find:18] - 正在定位元素[xpath://span/input[@value='登录']]
2023-04-02 00:32:23,160 INFO [root] [base_page.py | base_find:18] - 正在定位元素[id:error]
2023-04-02 00:32:23,175 INFO [root] [base_page.py | base_text:47] - 正在获取('id', 'error')元素文本：验证码不能为空!
2023-04-02 00:32:23,175 ERROR [root] [test_login.py | test_login:42] - 断言错误，错误信息：'验证码不能为空1!' != '验证码不能为空!'
- 验证码不能为空1!
?        -
+ 验证码不能为空!

2023-04-02 00:32:23,175 INFO [root] [base_page.py | base_get_img:61] - 断言错误，正在进行截图操作!
2023-04-02 00:32:23,536 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:username]
2023-04-02 00:32:23,543 INFO [root] [base_page.py | base_input:36] - 正在对[name:username]输入框进行清空
2023-04-02 00:32:23,562 INFO [root] [base_page.py | base_input:38] - 正在对[name:username]输入框输入内容：admin
2023-04-02 00:32:23,611 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:password]
2023-04-02 00:32:23,618 INFO [root] [base_page.py | base_input:36] - 正在对[name:password]输入框进行清空
2023-04-02 00:32:23,643 INFO [root] [base_page.py | base_input:38] - 正在对[name:password]输入框输入内容：admin@123
2023-04-02 00:32:23,696 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:vertify]
2023-04-02 00:32:23,704 INFO [root] [base_page.py | base_input:36] - 正在对[name:vertify]输入框进行清空
2023-04-02 00:32:23,724 INFO [root] [base_page.py | base_input:38] - 正在对[name:vertify]输入框输入内容：8888
2023-04-02 00:32:23,771 INFO [root] [base_page.py | base_click:42] - 正在点击[xpath://span/input[@value='登录']]元素
2023-04-02 00:32:23,771 INFO [root] [base_page.py | base_find:18] - 正在定位元素[xpath://span/input[@value='登录']]
2023-04-02 00:32:25,893 INFO [root] [base_page.py | base_find:18] - 正在定位元素[css selector:.manager]
2023-04-02 00:32:25,928 INFO [root] [base_page.py | base_text:47] - 正在获取('css selector', '.manager')元素文本：ThinkPHP5框架开发
admin
管理员
2023-04-02 00:32:32,306 INFO [root] [base_page.py | __init__:13] - 正在初始化driver!
2023-04-02 00:32:32,306 INFO [root] [base_page.py | __init__:13] - 正在初始化driver!
2023-04-02 00:32:32,306 INFO [root] [base_page.py | __init__:13] - 正在初始化driver!
2023-04-02 00:32:32,306 INFO [root] [base_page.py | __init__:13] - 正在初始化driver!
2023-04-02 00:32:32,308 INFO [root] [run.py | <module>:24] - 正在导出测试报告....
2023-04-02 00:34:27,387 INFO [root] [base_page.py | __init__:13] - 正在初始化driver!
2023-04-02 00:34:27,387 INFO [root] [base_page.py | __init__:13] - 正在初始化driver!
2023-04-02 00:34:27,387 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:username]
2023-04-02 00:34:27,401 INFO [root] [base_page.py | base_input:36] - 正在对[name:username]输入框进行清空
2023-04-02 00:34:27,447 INFO [root] [base_page.py | base_input:38] - 正在对[name:username]输入框输入内容：
2023-04-02 00:34:27,507 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:password]
2023-04-02 00:34:27,523 INFO [root] [base_page.py | base_input:36] - 正在对[name:password]输入框进行清空
2023-04-02 00:34:27,569 INFO [root] [base_page.py | base_input:38] - 正在对[name:password]输入框输入内容：123123
2023-04-02 00:34:27,631 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:vertify]
2023-04-02 00:34:27,645 INFO [root] [base_page.py | base_input:36] - 正在对[name:vertify]输入框进行清空
2023-04-02 00:34:27,684 INFO [root] [base_page.py | base_input:38] - 正在对[name:vertify]输入框输入内容：8888
2023-04-02 00:34:27,745 INFO [root] [base_page.py | base_click:42] - 正在点击[xpath://span/input[@value='登录']]元素
2023-04-02 00:34:27,746 INFO [root] [base_page.py | base_find:18] - 正在定位元素[xpath://span/input[@value='登录']]
2023-04-02 00:34:27,811 INFO [root] [base_page.py | base_find:18] - 正在定位元素[id:error]
2023-04-02 00:34:27,846 INFO [root] [base_page.py | base_text:47] - 正在获取('id', 'error')元素文本：用户名不能为空!
2023-04-02 00:34:27,846 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:username]
2023-04-02 00:34:27,857 INFO [root] [base_page.py | base_input:36] - 正在对[name:username]输入框进行清空
2023-04-02 00:34:27,882 INFO [root] [base_page.py | base_input:38] - 正在对[name:username]输入框输入内容：17600682222
2023-04-02 00:34:27,926 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:password]
2023-04-02 00:34:27,934 INFO [root] [base_page.py | base_input:36] - 正在对[name:password]输入框进行清空
2023-04-02 00:34:27,958 INFO [root] [base_page.py | base_input:38] - 正在对[name:password]输入框输入内容：123121
2023-04-02 00:34:28,007 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:vertify]
2023-04-02 00:34:28,015 INFO [root] [base_page.py | base_input:36] - 正在对[name:vertify]输入框进行清空
2023-04-02 00:34:28,039 INFO [root] [base_page.py | base_input:38] - 正在对[name:vertify]输入框输入内容：8888
2023-04-02 00:34:28,095 INFO [root] [base_page.py | base_click:42] - 正在点击[xpath://span/input[@value='登录']]元素
2023-04-02 00:34:28,095 INFO [root] [base_page.py | base_find:18] - 正在定位元素[xpath://span/input[@value='登录']]
2023-04-02 00:34:28,219 INFO [root] [base_page.py | base_find:18] - 正在定位元素[id:error]
2023-04-02 00:34:28,237 INFO [root] [base_page.py | base_text:47] - 正在获取('id', 'error')元素文本：账号密码不正确!
2023-04-02 00:34:28,237 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:username]
2023-04-02 00:34:28,245 INFO [root] [base_page.py | base_input:36] - 正在对[name:username]输入框进行清空
2023-04-02 00:34:28,270 INFO [root] [base_page.py | base_input:38] - 正在对[name:username]输入框输入内容：13800001111
2023-04-02 00:34:28,335 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:password]
2023-04-02 00:34:28,343 INFO [root] [base_page.py | base_input:36] - 正在对[name:password]输入框进行清空
2023-04-02 00:34:28,375 INFO [root] [base_page.py | base_input:38] - 正在对[name:password]输入框输入内容：
2023-04-02 00:34:28,410 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:vertify]
2023-04-02 00:34:28,418 INFO [root] [base_page.py | base_input:36] - 正在对[name:vertify]输入框进行清空
2023-04-02 00:34:28,445 INFO [root] [base_page.py | base_input:38] - 正在对[name:vertify]输入框输入内容：8888
2023-04-02 00:34:28,489 INFO [root] [base_page.py | base_click:42] - 正在点击[xpath://span/input[@value='登录']]元素
2023-04-02 00:34:28,489 INFO [root] [base_page.py | base_find:18] - 正在定位元素[xpath://span/input[@value='登录']]
2023-04-02 00:34:28,531 INFO [root] [base_page.py | base_find:18] - 正在定位元素[id:error]
2023-04-02 00:34:28,547 INFO [root] [base_page.py | base_text:47] - 正在获取('id', 'error')元素文本：密码不能为空!
2023-04-02 00:34:28,548 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:username]
2023-04-02 00:34:28,555 INFO [root] [base_page.py | base_input:36] - 正在对[name:username]输入框进行清空
2023-04-02 00:34:28,581 INFO [root] [base_page.py | base_input:38] - 正在对[name:username]输入框输入内容：13800001111
2023-04-02 00:34:28,643 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:password]
2023-04-02 00:34:28,651 INFO [root] [base_page.py | base_input:36] - 正在对[name:password]输入框进行清空
2023-04-02 00:34:28,670 INFO [root] [base_page.py | base_input:38] - 正在对[name:password]输入框输入内容：123123
2023-04-02 00:34:28,714 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:vertify]
2023-04-02 00:34:28,723 INFO [root] [base_page.py | base_input:36] - 正在对[name:vertify]输入框进行清空
2023-04-02 00:34:28,746 INFO [root] [base_page.py | base_input:38] - 正在对[name:vertify]输入框输入内容：
2023-04-02 00:34:28,783 INFO [root] [base_page.py | base_click:42] - 正在点击[xpath://span/input[@value='登录']]元素
2023-04-02 00:34:28,783 INFO [root] [base_page.py | base_find:18] - 正在定位元素[xpath://span/input[@value='登录']]
2023-04-02 00:34:28,825 INFO [root] [base_page.py | base_find:18] - 正在定位元素[id:error]
2023-04-02 00:34:28,842 INFO [root] [base_page.py | base_text:47] - 正在获取('id', 'error')元素文本：验证码不能为空!
2023-04-02 00:34:28,843 ERROR [root] [test_login.py | test_login:42] - 断言错误，错误信息：'验证码不能为空1!' != '验证码不能为空!'
- 验证码不能为空1!
?        -
+ 验证码不能为空!

2023-04-02 00:34:28,843 INFO [root] [base_page.py | base_get_img:61] - 断言错误，正在进行截图操作!
2023-04-02 00:34:29,226 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:username]
2023-04-02 00:34:29,233 INFO [root] [base_page.py | base_input:36] - 正在对[name:username]输入框进行清空
2023-04-02 00:34:29,255 INFO [root] [base_page.py | base_input:38] - 正在对[name:username]输入框输入内容：admin
2023-04-02 00:34:29,300 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:password]
2023-04-02 00:34:29,307 INFO [root] [base_page.py | base_input:36] - 正在对[name:password]输入框进行清空
2023-04-02 00:34:29,331 INFO [root] [base_page.py | base_input:38] - 正在对[name:password]输入框输入内容：admin@123
2023-04-02 00:34:29,387 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:vertify]
2023-04-02 00:34:29,394 INFO [root] [base_page.py | base_input:36] - 正在对[name:vertify]输入框进行清空
2023-04-02 00:34:29,414 INFO [root] [base_page.py | base_input:38] - 正在对[name:vertify]输入框输入内容：8888
2023-04-02 00:34:29,462 INFO [root] [base_page.py | base_click:42] - 正在点击[xpath://span/input[@value='登录']]元素
2023-04-02 00:34:29,462 INFO [root] [base_page.py | base_find:18] - 正在定位元素[xpath://span/input[@value='登录']]
2023-04-02 00:34:30,121 INFO [root] [base_page.py | base_find:18] - 正在定位元素[css selector:.manager]
2023-04-02 00:34:30,156 INFO [root] [base_page.py | base_text:47] - 正在获取('css selector', '.manager')元素文本：ThinkPHP5框架开发
admin
管理员
2023-04-02 00:34:36,433 INFO [root] [base_page.py | __init__:13] - 正在初始化driver!
2023-04-02 00:34:36,434 INFO [root] [base_page.py | __init__:13] - 正在初始化driver!
2023-04-02 00:34:36,434 INFO [root] [base_page.py | __init__:13] - 正在初始化driver!
2023-04-02 00:34:36,434 INFO [root] [base_page.py | __init__:13] - 正在初始化driver!
2023-04-02 00:34:36,434 INFO [root] [page_login.py | login_success:34] - 正在进行TPshop后台系统登录！用户名:admin 密码:admin@123 验证码:8888
2023-04-02 00:34:36,434 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:username]
2023-04-02 00:34:36,450 INFO [root] [base_page.py | base_input:36] - 正在对[name:username]输入框进行清空
2023-04-02 00:34:36,491 INFO [root] [base_page.py | base_input:38] - 正在对[name:username]输入框输入内容：admin
2023-04-02 00:34:36,564 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:password]
2023-04-02 00:34:36,580 INFO [root] [base_page.py | base_input:36] - 正在对[name:password]输入框进行清空
2023-04-02 00:34:36,619 INFO [root] [base_page.py | base_input:38] - 正在对[name:password]输入框输入内容：admin@123
2023-04-02 00:34:36,693 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:vertify]
2023-04-02 00:34:36,706 INFO [root] [base_page.py | base_input:36] - 正在对[name:vertify]输入框进行清空
2023-04-02 00:34:36,746 INFO [root] [base_page.py | base_input:38] - 正在对[name:vertify]输入框输入内容：8888
2023-04-02 00:34:36,804 INFO [root] [base_page.py | base_click:42] - 正在点击[xpath://span/input[@value='登录']]元素
2023-04-02 00:34:36,804 INFO [root] [base_page.py | base_find:18] - 正在定位元素[xpath://span/input[@value='登录']]
2023-04-02 00:34:37,567 INFO [root] [base_page.py | base_click:42] - 正在点击[xpath://a[text()='商城']]元素
2023-04-02 00:34:37,568 INFO [root] [base_page.py | base_find:18] - 正在定位元素[xpath://a[text()='商城']]
2023-04-02 00:34:38,221 INFO [root] [base_page.py | base_click:42] - 正在点击[css selector:.ico-shop-1]元素
2023-04-02 00:34:38,221 INFO [root] [base_page.py | base_find:18] - 正在定位元素[css selector:.ico-shop-1]
2023-04-02 00:34:38,444 INFO [root] [page_shop.py | page_search_order:44] - 正在执行TPshop后台系统，订单查询测试用例！
2023-04-02 00:34:38,444 INFO [root] [base_page.py | base_find:18] - 正在定位元素[css selector:#workspace]
2023-04-02 00:34:38,457 INFO [root] [base_page.py | base_iframe_switch_to:52] - 正在切换iframe表单：<selenium.webdriver.remote.webelement.WebElement (session="270e3fd88d3af146604a51d627927e9d", element="ce485d51-76bb-4589-beb0-372fdb180244")>
2023-04-02 00:34:38,479 INFO [root] [base_page.py | base_find:18] - 正在定位元素[css selector:[placeholder='下单开始时间']]
2023-04-02 00:34:38,492 INFO [root] [base_page.py | base_input:36] - 正在对[css selector:[placeholder='下单开始时间']]输入框进行清空
2023-04-02 00:34:38,523 INFO [root] [base_page.py | base_input:38] - 正在对[css selector:[placeholder='下单开始时间']]输入框输入内容：2010-01-01 00:00:00
2023-04-02 00:34:38,631 INFO [root] [base_page.py | base_find:18] - 正在定位元素[css selector:[placeholder='下单结束时间']]
2023-04-02 00:34:38,643 INFO [root] [base_page.py | base_input:36] - 正在对[css selector:[placeholder='下单结束时间']]输入框进行清空
2023-04-02 00:34:38,677 INFO [root] [base_page.py | base_input:38] - 正在对[css selector:[placeholder='下单结束时间']]输入框输入内容：2023-04-04 00:00:00
2023-04-02 00:34:38,773 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:pay_status]
2023-04-02 00:34:38,795 INFO [root] [base_page.py | base_select_find:26] - 正在选择下拉框：index:1
2023-04-02 00:34:38,877 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:pay_code]
2023-04-02 00:34:38,899 INFO [root] [base_page.py | base_select_find:26] - 正在选择下拉框：index:1
2023-04-02 00:34:38,972 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:shipping_status]
2023-04-02 00:34:38,993 INFO [root] [base_page.py | base_select_find:26] - 正在选择下拉框：index:2
2023-04-02 00:34:39,070 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:order_status]
2023-04-02 00:34:39,092 INFO [root] [base_page.py | base_select_find:26] - 正在选择下拉框：index:3
2023-04-02 00:34:39,182 INFO [root] [base_page.py | base_click:42] - 正在点击[css selector:[value='搜索']]元素
2023-04-02 00:34:39,182 INFO [root] [base_page.py | base_find:18] - 正在定位元素[css selector:[value='搜索']]
2023-04-02 00:34:40,282 INFO [root] [base_page.py | base_iframe_default:56] - 返回到默认表单!
2023-04-02 00:34:40,285 INFO [root] [page_shop.py | page_search_order:44] - 正在执行TPshop后台系统，订单查询测试用例！
2023-04-02 00:34:40,285 INFO [root] [base_page.py | base_find:18] - 正在定位元素[css selector:#workspace]
2023-04-02 00:34:40,292 INFO [root] [base_page.py | base_iframe_switch_to:52] - 正在切换iframe表单：<selenium.webdriver.remote.webelement.WebElement (session="270e3fd88d3af146604a51d627927e9d", element="ce485d51-76bb-4589-beb0-372fdb180244")>
2023-04-02 00:34:40,304 INFO [root] [base_page.py | base_find:18] - 正在定位元素[css selector:[placeholder='下单开始时间']]
2023-04-02 00:34:40,311 INFO [root] [base_page.py | base_input:36] - 正在对[css selector:[placeholder='下单开始时间']]输入框进行清空
2023-04-02 00:34:40,335 INFO [root] [base_page.py | base_input:38] - 正在对[css selector:[placeholder='下单开始时间']]输入框输入内容：2012-02-01 00:00:00
2023-04-02 00:34:40,414 INFO [root] [base_page.py | base_find:18] - 正在定位元素[css selector:[placeholder='下单结束时间']]
2023-04-02 00:34:40,424 INFO [root] [base_page.py | base_input:36] - 正在对[css selector:[placeholder='下单结束时间']]输入框进行清空
2023-04-02 00:34:40,449 INFO [root] [base_page.py | base_input:38] - 正在对[css selector:[placeholder='下单结束时间']]输入框输入内容：2023-04-04 00:00:00
2023-04-02 00:34:40,533 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:pay_status]
2023-04-02 00:34:40,550 INFO [root] [base_page.py | base_select_find:26] - 正在选择下拉框：index:1
2023-04-02 00:34:40,583 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:pay_code]
2023-04-02 00:34:40,599 INFO [root] [base_page.py | base_select_find:26] - 正在选择下拉框：index:1
2023-04-02 00:34:40,630 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:shipping_status]
2023-04-02 00:34:40,644 INFO [root] [base_page.py | base_select_find:26] - 正在选择下拉框：index:1
2023-04-02 00:34:40,706 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:order_status]
2023-04-02 00:34:40,722 INFO [root] [base_page.py | base_select_find:26] - 正在选择下拉框：index:1
2023-04-02 00:34:40,789 INFO [root] [base_page.py | base_click:42] - 正在点击[css selector:[value='搜索']]元素
2023-04-02 00:34:40,789 INFO [root] [base_page.py | base_find:18] - 正在定位元素[css selector:[value='搜索']]
2023-04-02 00:34:41,853 INFO [root] [base_page.py | base_iframe_default:56] - 返回到默认表单!
2023-04-02 00:34:41,856 INFO [root] [page_shop.py | page_search_order:44] - 正在执行TPshop后台系统，订单查询测试用例！
2023-04-02 00:34:41,856 INFO [root] [base_page.py | base_find:18] - 正在定位元素[css selector:#workspace]
2023-04-02 00:34:41,865 INFO [root] [base_page.py | base_iframe_switch_to:52] - 正在切换iframe表单：<selenium.webdriver.remote.webelement.WebElement (session="270e3fd88d3af146604a51d627927e9d", element="ce485d51-76bb-4589-beb0-372fdb180244")>
2023-04-02 00:34:41,880 INFO [root] [base_page.py | base_find:18] - 正在定位元素[css selector:[placeholder='下单开始时间']]
2023-04-02 00:34:41,888 INFO [root] [base_page.py | base_input:36] - 正在对[css selector:[placeholder='下单开始时间']]输入框进行清空
2023-04-02 00:34:41,911 INFO [root] [base_page.py | base_input:38] - 正在对[css selector:[placeholder='下单开始时间']]输入框输入内容：2012-02-01 00:00:00
2023-04-02 00:34:41,997 INFO [root] [base_page.py | base_find:18] - 正在定位元素[css selector:[placeholder='下单结束时间']]
2023-04-02 00:34:42,006 INFO [root] [base_page.py | base_input:36] - 正在对[css selector:[placeholder='下单结束时间']]输入框进行清空
2023-04-02 00:34:42,032 INFO [root] [base_page.py | base_input:38] - 正在对[css selector:[placeholder='下单结束时间']]输入框输入内容：2023-04-04 00:00:00
2023-04-02 00:34:42,112 INFO [root] [base_page.py | base_find:18] - 正在定位元素[name:pay_status]
